hash,author_name,committer_name,author_date,commit_date,num_lines_added,num_lines_deleted,num_lines_of_code,num_file_impacted,num_dirs_impacted,min_complexity,mean_complexity,max_complexity,entropy,bug_fixing,description_length,prior_commits,num_prior_commits,avg_prior_age,num_prior_commits_bug_fixing,num_future_commits_bug_fixing,fix_inducing
1571cd8f83cb80f2c89bd226883d7f802119bfb2,Brian Lamar,Brian Lamar,2011-12-22,2011-12-22,86,7,1232,2,2,19,19.0,19,0.3852851190780997,True,52,[],0,0.0,0,2,True
00ac2c725097567ab090079db799e70a6f549794,Major Hayden,Major Hayden,2011-12-28,2011-12-28,3,2,250,2,2,31,31.0,31,0.7219280948873623,True,15,['c827316cd3be96c5bf70b4fbba78e46f038b8a7d'],1,9.0,1,1,True
fa1b0b1f784f1b68c8fc598965155b7f083b61dc,Johannes Erdfelt,Johannes Erdfelt,2011-12-28,2011-12-29,36,5,895,4,4,20,20.5,21,0.4595713566607992,True,66,['57c4e9b6c686f1303c815698cc68b95bf9b033e7'],1,20.0,0,4,True
4d7f2afb1d756a1cf608acc09356d6ac906b6cf8,Monty Taylor,Monty Taylor,2011-12-30,2011-12-30,10,0,7,1,1,0,0.0,0,0.0,False,32,[],0,0.0,0,0,False
7d61fefd26d396d5f4035484c9135f5c80623ff9,Ewan Mellor,Ewan Mellor,2011-12-28,2012-01-01,1,1,318,1,1,50,50.0,50,0.0,True,26,[],0,0.0,0,1,True
b1327095b395d83f0ba688e6e2886b18e4220ce0,Monty Taylor,Monty Taylor,2012-01-02,2012-01-02,2,1,88,1,1,17,17.0,17,0.0,False,10,[],0,0.0,0,0,False
add97aa9f3a76e5c0e2316c4afaa43324e1aab6f,Brian Waldon,Brian Waldon,2011-11-08,2012-01-03,29,8,883,4,2,15,65.5,116,0.9288717035125176,True,12,['57c4e9b6c686f1303c815698cc68b95bf9b033e7'],1,25.0,0,3,True
db2942166de266412ed1f9ccc9127afe32b5cdd4,Russell Bryant,Russell Bryant,2012-01-03,2012-01-03,177,0,190,2,1,0,0.0,0,0.05031761290692778,False,24,[],0,0.0,0,1,True
668149d70e83a7501f301ff9b77f3e1035d69571,Russell Bryant,Russell Bryant,2012-01-03,2012-01-03,0,0,0,1,1,0,0.0,0,0.0,False,30,[],0,0.0,0,0,False
58532a43738917dc7588f2bd5e96f658ce7ba64d,Russell Bryant,Russell Bryant,2012-01-03,2012-01-03,809,1,654,9,2,0,0.0,0,0.970287439951577,True,61,[],0,0.0,0,7,True
5e5d2ebde45d5c76b95e4f49ae15a18797265682,lzyeval,lzyeval,2012-01-04,2012-01-04,4,3,971,3,2,59,87.5,116,0.8699155297736261,True,21,"['e5925473cd2d29024cbabd76250cc369a7090087', 'cef073049a70b9d6b5bf90678890924e1c3abb7a']",2,44.5,1,1,True
aba34d190e5a453e314cb18fe59b9e4cca2708f9,Russell Bryant,Russell Bryant,2012-01-03,2012-01-04,1,0,681,1,1,116,116.0,116,0.0,True,78,[],0,0.0,0,0,False
2528e569d0a53248dd9cae9b1f6aa2da5f455cdd,Yaguang Tang,Yaguang Tang,2012-01-04,2012-01-05,2,2,231,2,2,0,0.0,0,0.8112781244591328,True,15,[],0,0.0,0,1,True
f8ae3c4995d8716c46750e3715532e3086a2645a,Russell Bryant,Russell Bryant,2012-01-04,2012-01-04,185,91,601,8,4,4,17.571428571428573,78,0.8413310157929476,False,74,"['57c4e9b6c686f1303c815698cc68b95bf9b033e7', '002d711fb7f16a6d5c7977e82e30837287b553b8', 'fa1b0b1f784f1b68c8fc598965155b7f083b61dc']",3,20.333333333333332,1,7,True
