hash,change_id,project,num_lines_added,num_lines_deleted,num_lines_of_code,num_file_impacted,num_dirs_impacted,mean_complexity,entropy,bug_fixing,description_length,num_prior_commits,num_prior_commits_bug_fixing,avg_prior_age,author_is_core,author_is_exp_author,author_is_exp_reviewer,num_reviewers,num_comments,pct_pos,pct_pos_prior_pos,pct_pos_prior_neg,pct_pos_prior_no_comment,pct_pos_prior_pos_core,pct_pos_author_core,pct_pos_high_freq,fix_inducing
74159dfdd27b3885aa61e6e0c0085f7f01b85b10,Ic8fde97e424e45c6f31f7794749793b26c844915,sahara,0.035883003316916275,0.0034499149772374217,0.05689097272667239,0.017587939698492462,0.040697674418604654,0.05425299890948746,0.6293680183631186,0,0.15570934256055363,0.07246376811594203,0.0945945945945946,0.08999768388313537,0,0,0,0.4,0.01740391588107324,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,0.0,1
742589f83d3628f1849118aca952bd0d6bfb21bb,I49c98775d1ae8a177b6b738d183152ccce86d7c8,sahara,3.35042047776996e-05,4.9004474108486105e-06,0.0025754474014396092,0.001256281407035176,0.005813953488372093,0.0,0.0,0,0.11764705882352941,0.004830917874396135,0.0,0.030175694007874797,0,0,1,0.2,0.005801305293691081,1.0,0.75,0.0,0.0,0.0,0.0,0.5,0
743747b2f49adf3f2108de7c24997d5c571d78ff,Ie8ba9625fc593112722956dc75dd915d1d300434,sahara,0.0005360672764431936,1.470134223254583e-05,0.009839529815756455,0.001256281407035176,0.005813953488372093,0.0,0.0,0,0.06228373702422145,0.00966183574879227,0.013513513513513514,0.01879363398736062,1,0,0,0.4,0.002175489485134155,1.0,0.8571428571428571,0.0,0.0,0.8571428571428571,1.0,0.42857142857142855,0
744ea162d16f37f065721aaa24f361010ad0c236,I4c86697eae53eaaeea7dafff879701253b13aad3,sahara,0.0008041009146647904,0.00011271029044951804,0.013240441127913888,0.001256281407035176,0.005813953488372093,0.0,0.0,0,0.06228373702422145,0.024154589371980676,0.05405405405405406,0.26236971842636403,0,0,0,0.2,0.005076142131979695,1.0,0.75,0.25,0.0,0.75,0.0,1.0,1
745e38464e126afbeabc5aa71aa8e23a77cac18e,Ib1892e94be32632040325e11104f6ebc83d86b82,sahara,3.35042047776996e-05,4.9004474108486105e-06,0.0009245195800039622,0.001256281407035176,0.005813953488372093,0.0,0.0,1,0.010380622837370242,0.004830917874396135,0.013513513513513514,0.12123217417198823,0,0,0,0.13333333333333333,0.0014503263234227702,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0
7485334ea1b3cf8d0c0ab1eb98e88d840f6bd09f,Ib064eaf60eef0bf338b9757e338ec61b80e6e812,sahara,0.00016752102388849802,1.9601789643394442e-05,0.017631909132932708,0.002512562814070352,0.005813953488372093,0.20229007633587787,0.76420450650862,1,0.2629757785467128,0.004830917874396135,0.0,0.06670416570161797,0,0,0,0.4666666666666667,0.022480058013052938,0.875,0.875,0.875,0.0,0.0,0.0,0.75,1
74991fed76eeaa05c872f8f97634769e7d72f62e,I608b6e488be47d3fc7a7ac490c6f8537997df2d1,sahara,0.0,2.940268446509166e-05,0.012514032886482203,0.002512562814070352,0.005813953488372093,0.13358778625954199,0.9999999999999998,0,0.031141868512110725,0.014492753623188406,0.02702702702702703,0.48863448367137613,0,0,0,0.06666666666666667,0.0036258158085569255,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0
74f108706c0f6b35e8b9e914a83a553a404b59a3,I7c8aa98d3e82117c64966b681a725f563ae54125,sahara,0.0001005126143330988,9.800894821697221e-06,0.008155583437892095,0.001256281407035176,0.005813953488372093,0.22900763358778625,0.0,1,0.02422145328719723,0.004830917874396135,0.013513513513513514,0.09529166528802567,0,1,0,0.2,0.002175489485134155,1.0,0.75,0.0,0.0,0.0,0.0,0.25,1
75053af9508597f9f6129f0eceb677e3c2f19aa3,Ib035a800d6ae151fbd42dba38fad57a46cf9f52d,sahara,0.0,4.900447410848611e-05,0.007132008188601995,0.005025125628140704,0.011627906976744186,0.04866412213740458,0.9854752972273342,0,0.0657439446366782,0.024154589371980676,0.02702702702702703,0.3790490685901466,0,0,0,0.2,0.0029006526468455403,0.75,0.5,0.75,0.0,0.0,0.0,0.25,0
750aa01fc60e294c5096745b79f9ec3605e11b20,I451bb6fa5e3d6de03829f670b88fae65ff1d1ed1,sahara,0.0003685462525546956,4.900447410848611e-05,0.008419731889321798,0.005025125628140704,0.01744186046511628,0.0,0.9095134728820524,0,0.010380622837370242,0.024154589371980676,0.013513513513513514,0.035152036528471695,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
