reviewer_id,reviewer_name,reviewer_vote,reviewer_is_core,num_prior_comments,pct_prior_comments_by_reviewer,num_prior_votes,pct_prior_pos_votes,pct_prior_neg_votes,pct_prior_pos_votes_core,pct_prior_neg_votes_core,reviewer_freq,hash,change_id
6786,Sergey Lukjanov,2,False,1,0.0,0,0.0,0.0,0.0,0.0,1.0,37889bb3c3d606baa3eddfe3173bf3b4c6fefb25,Iab43f5e09c9e50f32775bb582dd86127c51b4204
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,16e351699dd572e5318505ed32aed6e38ce09a51,Iacec4f96e40d7ebb49b8939338564de88bd6372b
6786,Sergey Lukjanov,2,False,1,0.0,0,0.0,0.0,0.0,0.0,1.0,36b6e34c0b1c30a3fbc0748506f7a4bd2305797b,Ie0ca8c7b8e7077f089b7d3293689e1d87916d732
7125,Alexander Ignatov,1,False,2,0.0,0,0.0,0.0,0.0,0.0,0.0,75affe206e4c3f42197581533cbca42b16a40748,I9240fe7402a398f5642823d87edc2408129eec2d
6786,Sergey Lukjanov,2,False,2,0.0,1,1.0,0.0,0.0,0.0,1.0,75affe206e4c3f42197581533cbca42b16a40748,I9240fe7402a398f5642823d87edc2408129eec2d
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,fe40adb5a078480bab1e6cff6103d5f5e18c6a04,I6d18c94c6a14121a7f84f10abcf0588af0595b61
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1e7905f32b83c003d81a811cacc0537742acb93c,Iac2897c49b1b52111b09ff09cadaadda7f308ae7
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,363f8231f89ea0226b6dfecc58a2cd13660ce5d1,If1c278f8a067adf5af7408d2d25a2f37f7ad0be1
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,64be6bcdbcd173248b12d7854ed62f4198d3d978,Id53dc68abcaaed99610d4a257e9488bbefb21776
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,3b3bf5731ab60f93195dc2f36f2681b0032935f1,Ie20ca7ee8f24942e88d5abe4c3d9b0748621fc20
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,70b21fc650ce925107f1e103395c954921c59db2,Ifc094fe887b18424d5d63565be6096feb6878fe3
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,8fdeefdd10a772dd90231973b967a57955d0ecf0,I5ddce6ca626822fece246c6f22ecb44913937e4d
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,bc5c724df7f6eb0d00954a89db4e64128219e2a6,Ie99446995fbb76b4538343ccf3dd7962453ee1d3
7125,Alexander Ignatov,-1,False,2,0.5,0,0.0,0.0,0.0,0.0,0.0,0e88aa7a2c58b4d292220eb4e99e5d9cf26ec4ca,Icd7d51bff32887d362b05935d74b9352901ba5fd
7213,Sahara Hadoop Cluster CI,-1,False,11,0.5454545454545454,1,0.0,1.0,0.0,0.0,0.0,0e88aa7a2c58b4d292220eb4e99e5d9cf26ec4ca,Icd7d51bff32887d362b05935d74b9352901ba5fd
7126,Vadim Rovachev,1,False,18,0.0,2,0.0,1.0,0.0,0.0,0.0,0e88aa7a2c58b4d292220eb4e99e5d9cf26ec4ca,Icd7d51bff32887d362b05935d74b9352901ba5fd
6786,Sergey Lukjanov,2,False,22,0.2727272727272727,3,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0e88aa7a2c58b4d292220eb4e99e5d9cf26ec4ca,Icd7d51bff32887d362b05935d74b9352901ba5fd
6786,Sergey Lukjanov,2,False,1,0.0,0,0.0,0.0,0.0,0.0,1.0,53532fee6ade2f05323f87ce6ef553431333a3e2,Ie75c7c9bdf63f9b2e6376c008ef0fe1e3da1b756
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,df6c969f2d525981ac05a2994d03e9a97df55fcb,I465d5382afd0f2feb71fb8e66b2ab8eb6f704872
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,fb82d1aa9cd8c4fa6665078c2225453db8393523,I64994bb3ca94bfb5b8c14ae276dc03c72a551e08
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,4e34edd90b406b1d29b5164280e3d84f44d98401,Ia72dc79936e7b109bf72f551396dd90ff3b50bfb
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,02f59a0768a56c084fa72ac9c1e47f1a819baadc,I88b390503beaabeb655ba905e5246e9103471672
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,47fee5122a528b9dabea1b7d57935cb86a1a0746,Iddbd3b724c731514dc0e2f037df52abe378355bd
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,fef52261fe0c0500046c74951c49d80219411b29,If1f0b66d3884492bf73f6e071f8ae42a9752ef76
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,a4c718dd196f05c4745a5dd5fcda6d5c6dc2030f,I566920be6360b16bf9f7cc96d44303e1a8a5cde9
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,dddd06179d066e5a14060cad241a7e13b9ec6d90,I3c161fb8146d063c08c3e6a904cd141680a3a005
7125,Alexander Ignatov,-1,False,0,0.0,0,0.0,0.0,0.0,0.0,0.0,acf16fdcd227e1720e4429192fbaab3e0059905b,Ibc4014e817fedde8e12ba722654648737652bc22
6786,Sergey Lukjanov,2,False,2,0.0,1,0.0,1.0,0.0,0.0,1.0,acf16fdcd227e1720e4429192fbaab3e0059905b,Ibc4014e817fedde8e12ba722654648737652bc22
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,0.0,336bfa47f24c01c8033c88d4dc60cfb3f117b7dd,Iee487d1737a12158bb181d21ae841d07e0820e10
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,220966300c1acb9104c37255dee1badf6a75ddb6,I9764b7c7c1cc6b5aa0bea23bf5c58456f9e1123d
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1689b165ec4d949bbf46745b25670ad68d69bd2a,I6e4d131cea282f01b86bd37840e60467bb6d997e
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,359c87d110db74a7b60625a6451817387bf4f01f,Iab3e282b8e5dcdc844dd583120c683b0877088c8
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,f3417be96624cf7ccd41c4d14b2f66a63214b563,I77230861269f594e5756b62b6a2940a3f61cb98f
6786,Sergey Lukjanov,2,False,2,0.5,0,0.0,0.0,0.0,0.0,1.0,b6736de1d4040e8e302a2c090faa437268ffdec8,I0fc38ce077482366189a0529b372175829bcae8e
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,964aefcaea491dda6502ba289de68fd827ef8cdb,I142a1d3f9c80dab4bf145890bb066c86b7a9c376
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,85f7d3a6f2888f6319b9e9bb0aa5af5904f30000,Iec93cd8b9394fc47a045edd8b3d26a251cd555f8
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,deba1ae94685b015765c5be38cfda41681ff927f,I53997b68a4a36cae63d191d63bc19ef459c228c4
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,9144cb4692bfc8e337f9e4ace99bb4978cbb7c09,Icc3e9d7820beb999347f7c6721c33a2df693740b
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,cf9d9b034ce814ba45bbad78cfb8b566886376b7,Ic30f5897f39f6782cc6edf13beb64783ed12e427
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,a35389c6097087404ae388565e452f28aad3a921,I9a8c5d19fcccffa7831a30a47cecb3a1c654387e
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,9965fda0e0507dde4fa6be4a783caf5700e3eb0a,Ifbed8143c433d46aa8030beec4eba43919649f19
6786,Sergey Lukjanov,2,False,1,0.0,0,0.0,0.0,0.0,0.0,1.0,1ea4cecdb0febc6784050d8ce0ad090b26428a0c,I1b6dd5f7951f6209b99c877551007af4ddd1ca59
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,07b7b32fe5643e237ede34c0b3688f6e98446400,I3aabaa7432c9f0487329a62088b4e5e0bb393523
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,296de8968d73f1562ffcaf53eed7ba244d4b49b5,I798514ca6f02d208bce02d51867777cc4271ae04
6786,Sergey Lukjanov,2,False,8,0.125,0,0.0,0.0,0.0,0.0,0.0,94c9c36202d3dd16fe6219935a9c59e248ee28ac,I1b5e080a75690c37d89a9c9697cd78883a59045d
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,e7c4f1abaf0e58d22e870065939809c00c84ef4d,I6ded43854476044c40c805b60b458bcbf0517d27
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,6fc8f71f8dcff3434981fbcba9bd219ce8c2cfc0,If4ae1ba9dd70c69cbf162ca1c418bee6967e12f9
7125,Alexander Ignatov,1,False,3,0.0,0,0.0,0.0,0.0,0.0,0.0196078431372549,db7b8df57a879286f6a7ec1b90594ac0f196148b,Idca961b813bf3ff62dd6f9d722b6524d0b79f2c2
